plan_id,plan_name,language,sport,distance,difficulty,price,weeks,web,link,pace_based,hr_based,power_based,strength,weight_loss,time_goal,is_published,8020_level,colection,pixel,url,send_to_big_query?,sent_to_big_query,TP_SUB,
480287,Plan 21 Semanas: Powerman Full 🏃🚴 + Gym 🏋️ (Intermedio),Spanish,Duathlon,Dua full,Intermediate,79.99,21,https://www.trainingpeaks.com/my-training-plans/duatlon,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-480287/duatlon-fortalecimiento-powerman-full-10k-150k-30k-protocolo-de-gimnasio,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=480287&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=480287&price=79.99,TRUE,TRUE,TRUE,"Sport: Duathlon, Focus / distance: Dua full, Difficulty: Intermediate, Price: USD 79.99, Duration in weeks: 21 , Plan name in trainingpeaks marketplace: Plan 21 Semanas: Powerman Full 🏃🚴 + Gym 🏋️ (Intermedio)"
480288,Plan 23 Semanas: Powerman Full 🏃🚴 + Gym 🏋️ (Avanzado),Spanish,Duathlon,Dua full,Advanced,79.99,23,https://www.trainingpeaks.com/my-training-plans/duatlon,https://www.trainingpeaks.com/training-plans/triathlon/ironman/tp-480288/duatlon-fortalecimiento-powerman-full-10k-150k-30k-protocolo-de-gimnasio-avanzad,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=480288&price=79.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=480288&price=79.99,TRUE,TRUE,TRUE,"Sport: Duathlon, Focus / distance: Dua full, Difficulty: Advanced, Price: USD 79.99, Duration in weeks: 23 , Plan name in trainingpeaks marketplace: Plan 23 Semanas: Powerman Full 🏃🚴 + Gym 🏋️ (Avanzado)"
491764,"Plan para ganar masa muscular - 8 semanas, 4 veces por semana",Spanish,Strength,Strength,Beginner,40.00,8,https://www.trainingpeaks.com/my-training-plans/duatlon,https://www.trainingpeaks.com/training-plans/other/fitness/tp-491764/plan-para-ganar-masa-muscular-8-semanas-4-veces-por-semana,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=491764&price=40' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=491764&price=40,TRUE,TRUE,FALSE,"Sport: Strength, Focus / distance: Strength, Difficulty: Beginner, Price: USD 40, Duration in weeks: 8 , Plan name in trainingpeaks marketplace: Plan para ganar masa muscular - 8 semanas, 4 veces por semana"
492216,8 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized),English,Cycling,FTP,Beginner,39.99,8,https://www.trainingpeaks.com/my-training-plans/cycling_performance,https://www.trainingpeaks.com/training-plans/cycling/road-cycling/tp-492216/ride-lift-improve-your-ftp-in-8-weeks-cycling-gym-training-plan-polarized,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492216&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492216&price=39.99,TRUE,TRUE,TRUE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 8 , Plan name in trainingpeaks marketplace: 8 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized)"
492217,12 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized),English,Cycling,FTP,Beginner,49.99,12,https://www.trainingpeaks.com/my-training-plans/cycling_performance,https://www.trainingpeaks.com/training-plans/cycling/road-cycling/tp-492217/ride-lift-improve-your-ftp-in-12-weeks-cycling-gym-training-plan-polarized,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492217&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492217&price=49.99,TRUE,TRUE,TRUE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Beginner, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: 12 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized)"
492218,16 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized),English,Cycling,FTP,Advanced,59.99,16,https://www.trainingpeaks.com/my-training-plans/cycling_performance,https://www.trainingpeaks.com/training-plans/cycling/road-cycling/tp-492218/ride-lift-improve-your-ftp-in-16-weeks-cycling-gym-training-plan-polarized,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492218&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492218&price=59.99,TRUE,TRUE,TRUE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: 16 Week FTP Builder: Ride 🚴 + Lift 🏋️ (Hybrid Polarized)"
492318,[Objetivo 2026] Plan para bajar de peso: 14 Semanas: Running 🏃 + Gym 🏋️,Spanish,Running,21 km,Beginner,49.99,14,https://www.trainingpeaks.com/my-training-plans/bajar_de_peso,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-492318/21-km-correr-y-fuerza-plan-para-principiantes-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Level 1,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492318&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492318&price=49.99,TRUE,TRUE,TRUE,"Language: SpanishSport: Running, Focus / distance: 21 km, Difficulty: Beginner, Price: USD 49.99, Duration in weeks: 14 , Plan name in trainingpeaks marketplace: [Objetivo 2026] Plan para bajar de peso: 14 Semanas: Running 🏃 + Gym 🏋️"
492331,Plan 14 Semanas: 21 km - Media Maratón 🏃 + Gym 🏋️ (Intermedios),Spanish,Running,21 km,Intermediate,59.99,14,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-492331/21-km-correr-y-fuerza-plan-para-intermedios-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492331&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492331&price=59.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 21 km, Difficulty: Intermediate, Price: USD 59.99, Duration in weeks: 14 , Plan name in trainingpeaks marketplace: Plan 14 Semanas: 21 km - Media Maratón 🏃 + Gym 🏋️ (Intermedios)"
492333,Plan 14 Semanas: 21 km - Media Maratón 🏃 + Gym 🏋️ (Avanzados),Spanish,Running,21 km,Advanced,59.99,14,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-492333/21-km-correr-y-fuerza-plan-para-avanzados-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492333&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492333&price=59.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 21 km, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 14 , Plan name in trainingpeaks marketplace: Plan 14 Semanas: 21 km - Media Maratón 🏃 + Gym 🏋️ (Avanzados)"
492952,Plan 9 Semanas: 5 km Base 🏃 (Principiante Polarizado 80/20),Spanish,Running,5 km,Beginner,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-492952/nuevo-2024-5-km-para-principiantes-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 1,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492952&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492952&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 5 km, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Base 🏃 (Principiante Polarizado 80/20)"
492964,Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Principiantes),Spanish,Running,5 km,Beginner,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-492964/2024-5-km-correr-y-fuerza-plan-para-principiantes-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 1,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492964&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=492964&price=39.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 5 km, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Principiantes)"
493001,Plan 9 Semanas: 5 km Base 🏃 (Intermedios Polarizado 80/20),Spanish,Running,5 km,Intermediate,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-493001/nuevo-2024-5-km-para-intermedios-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493001&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493001&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 5 km, Difficulty: Intermediate, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Base 🏃 (Intermedios Polarizado 80/20)"
493008,Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Intermedios),Spanish,Running,5 km,Intermediate,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-493008/2024-5-km-correr-y-fuerza-plan-para-intermedios-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493008&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493008&price=39.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 5 km, Difficulty: Intermediate, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Intermedios)"
493009,Plan 9 Semanas: 5 km Base 🏃 (Avanzados Polarizado 80/20),Spanish,Running,5 km,Advanced,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-493009/nuevo-2024-5-km-para-avanzados-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493009&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493009&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 5 km, Difficulty: Advanced, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Base 🏃 (Avanzados Polarizado 80/20)"
493011,Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Avanzados),Spanish,Running,5 km,Advanced,39.99,9,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/5km/tp-493011/2024-5-km-correr-y-fuerza-plan-para-avanzados-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493011&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493011&price=39.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 5 km, Difficulty: Advanced, Price: USD 39.99, Duration in weeks: 9 , Plan name in trainingpeaks marketplace: Plan 9 Semanas: 5 km Prep 🏃 + Gym 🏋️ (Avanzados)"
493030,Plan 14 Semanas: 21 km / Media Maratón Peak 🏃 (Avanzado Polarizado),Spanish,Running,21 km,Advanced,49.99,14,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-493030/nuevo-2024-21-km-plan-para-avanzados-reusable-soporte-ilimitado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493030&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493030&price=49.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 21 km, Difficulty: Advanced, Price: USD 49.99, Duration in weeks: 14 , Plan name in trainingpeaks marketplace: Plan 14 Semanas: 21 km / Media Maratón Peak 🏃 (Avanzado Polarizado)"
493032,Plan 14 Semanas: 21 km / Media Maratón Peak 🏃 (Intermedios Polarizado),Spanish,Running,21 km,Intermediate,49.99,14,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/half-marathon/tp-493032/nuevo-2024-21-km-plan-para-intermedios-reusable-soporte-ilimitado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493032&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493032&price=49.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 21 km, Difficulty: Intermediate, Price: USD 49.99, Duration in weeks: 14 , Plan name in trainingpeaks marketplace: Plan 14 Semanas: 21 km / Media Maratón Peak 🏃 (Intermedios Polarizado)"
493038,Plan 12 Semanas: 10 km Base 🏃 (Principiante Polarizado 80/20),Spanish,Running,10 km,Beginner,39.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493038/nuevo-2024-10-km-para-principiantes-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 1,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493038&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493038&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 10 km, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Base 🏃 (Principiante Polarizado 80/20)"
493045,Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Principiantes),Spanish,Running,10 km,Beginner,49.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493045/10-km-correr-y-fuerza-plan-para-principiantes-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 1,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493045&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493045&price=49.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 10 km, Difficulty: Beginner, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Principiantes)"
493079,Plan 12 Semanas: 10 km Build 🏃 (Intermedio Polarizado 80/20),Spanish,Running,10 km,Intermediate,39.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493079/nuevo-2024-10-km-para-intermedios-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493079&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493079&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 10 km, Difficulty: Intermediate, Price: USD 39.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Build 🏃 (Intermedio Polarizado 80/20)"
493081,Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Intermedios),Spanish,Running,10 km,Intermediate,49.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493081/10-km-correr-y-fuerza-plan-para-intermedios-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 2,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493081&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493081&price=49.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 10 km, Difficulty: Intermediate, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Intermedios)"
493083,Plan 12 Semanas: 10 km Peak 🏃 (Avanzado Polarizado 80/20),Spanish,Running,10 km,Advanced,39.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493083/nuevo-2024-10-km-para-avanzados-plan-polarizado-soporte-reusable,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493083&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493083&price=39.99,TRUE,TRUE,FALSE,"Sport: Running, Focus / distance: 10 km, Difficulty: Advanced, Price: USD 39.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Peak 🏃 (Avanzado Polarizado 80/20)"
493085,Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Avanzado),Spanish,Running,10 km,Advanced,49.99,12,https://www.trainingpeaks.com/my-training-plans/running-es,https://www.trainingpeaks.com/training-plans/running/10km/tp-493085/10-km-correr-y-fuerza-plan-para-avanzados-incluye-rutina-de-gimnasio,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Level 3,8020 Running,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493085&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493085&price=49.99,TRUE,TRUE,TRUE,"Sport: Running, Focus / distance: 10 km, Difficulty: Advanced, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: 10 km Prep 🏃 + Gym 🏋️ (Avanzado)"
493414,Plan 8 Semanas: Gran Fondo Base - Ciclismo 🚴 + Gimnasio 🏋️,Spanish,Cycling,FTP,Beginner,39.99,8,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/gran-fondo-century/tp-493414/gran-fondo-century-gym-8-semanas-con-foco-en-ftp-y-vo2max-plan-de-fortalecimient,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493414&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493414&price=39.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 8 , Plan name in trainingpeaks marketplace: Plan 8 Semanas: Gran Fondo Base - Ciclismo 🚴 + Gimnasio 🏋️"
493416,Plan 8 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready),Spanish,Cycling,FTP,Beginner,39.99,8,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/indoor/tp-493416/indoor-rodillo-gym-8-semanas-para-subir-ftp-y-vo2max-fuerza-maxima,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493416&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493416&price=39.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 8 , Plan name in trainingpeaks marketplace: Plan 8 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready)"
493498,Plan 12 Semanas: Gran Fondo Build - Ciclismo 🚴 + Gimnasio 🏋️,Spanish,Cycling,FTP,Intermediate,49.99,12,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/gran-fondo-century/tp-493498/gran-fondo-century-gym-12-semanas-con-foco-en-ftp-y-vo2max-plan-de-fortalecimien,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493498&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493498&price=49.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Intermediate, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas: Gran Fondo Build - Ciclismo 🚴 + Gimnasio 🏋️"
493502,Plan 12 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready),Spanish,Cycling,FTP,Intermediate,49.99,12,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/indoor/tp-493502/indoor-rodillo-gym-12-semanas-para-subir-ftp-y-vo2max-fuerza-maxima,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493502&price=49.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493502&price=49.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Intermediate, Price: USD 49.99, Duration in weeks: 12 , Plan name in trainingpeaks marketplace: Plan 12 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready)"
493510,Plan 16 Semanas: Gran Fondo Peak - Ciclismo 🚴 + Gimnasio 🏋️,Spanish,Cycling,FTP,Advanced,59.99,16,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/gran-fondo-century/tp-493510/gran-fondo-century-gym-16-semanas-con-foco-en-ftp-y-vo2max-plan-de-fortalecimien,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493510&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493510&price=59.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: Plan 16 Semanas: Gran Fondo Peak - Ciclismo 🚴 + Gimnasio 🏋️"
493511,Plan 16 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready),Spanish,Cycling,FTP,Advanced,59.99,16,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/indoor/tp-493511/indoor-rodillo-gym-16-semanas-para-subir-ftp-y-vo2max-fuerza-maxima,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493511&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493511&price=59.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: Plan 16 Semanas Indoor: Potencia en Rodillo 🚴 + Gimnasio 🏋️ (Zwift Ready)"
493539,8 Week Gran Fondo Base: Ride 🚴 + Lift 🏋️ (Endurance Focus),English,Cycling,FTP,Beginner,39.99,8,https://www.trainingpeaks.com/my-training-plans/ciclismo,https://www.trainingpeaks.com/training-plans/cycling/gran-fondo-century/tp-493539/gran-fondo-century-ride-lift-improve-your-ftp-in-8-weeks-cycling-gym-training-pl,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493539&price=39.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493539&price=39.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Beginner, Price: USD 39.99, Duration in weeks: 8 , Plan name in trainingpeaks marketplace: 8 Week Gran Fondo Base: Ride 🚴 + Lift 🏋️ (Endurance Focus)"
493659,16 Week Gran Fondo Peak: Ride 🚴 + Lift 🏋️ (Century Prep),English,Cycling,FTP,Advanced,59.99,16,https://www.trainingpeaks.com/my-training-plans/cycling_performance,https://www.trainingpeaks.com/training-plans/cycling/gran-fondo-century/tp-493659/gran-fondo-century-ride-lift-improve-your-ftp-in-16-weeks-cycling-gym-training-p,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,<img src='https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493659&price=59.99' alt='' width='1' height='1' />,https://plan-tracker-bigquery-886839543547.us-central1.run.app?plan_id=493659&price=59.99,TRUE,TRUE,FALSE,"Sport: Cycling, Focus / distance: FTP, Difficulty: Advanced, Price: USD 59.99, Duration in weeks: 16 , Plan name in trainingpeaks marketplace: 16 Week Gran Fondo Peak: Ride 🚴 + Lift 🏋️ (Century Prep)"
