plan_id,plan_name,language,sport,distance,difficulty,weeks,price,is_published,units_all_time,gross_all_time,earnings_all_time,first_sale,last_sale,in_inventory
528892,12 Week Marathon Peak: Pace Based ⏱️ (Advanced Vol: 110km+),English,Running,42 km,Advanced,12,49.99,TRUE,0,0.00,0.00,,,TRUE
528893,18 Week Marathon Build: Pace Based ⏱️ (Intermediate Vol: 90-110km),English,Running,42 km,Intermediate,18,59.99,TRUE,0,0.00,0.00,,,TRUE
528894,18 Week Marathon Base: Pace Based ⏱️ (Beginner Vol: <90km),English,Running,42 km,Beginner,18,59.99,TRUE,0,0.00,0.00,,,TRUE
530284,Plan 23 Semanas: FULL / Larga Distancia Peak 🏊🚴🏃 (Intermedios a Avanzado),Spanish,Triathlon,Full,Advanced,23,79.99,TRUE,0,0.00,0.00,,,TRUE
546013,16 Week Swim Performance: Speed & Endurance (Beginner 3x),English,Swimming,All-round,Beginner,16,59.99,TRUE,0,0.00,0.00,,,TRUE
546022,16 Week Swim Performance: Speed & Endurance (Intermediate 4x),English,Swimming,All-round,Intermediate,16,59.99,TRUE,0,0.00,0.00,,,TRUE
546039,Plan 16 Semanas: Natación Técnica y Resistencia 🏊 - Polarizado (Intermedio - 4x),Spanish,Swimming,All-round,Intermediate,16,54.99,TRUE,0,0.00,0.00,,,TRUE
546040,Plan 16 Semanas: Natación Técnica y Resistencia 🏊 - Polarizado (Avanzado - 5x),Spanish,Swimming,All-round,Advanced,16,59.99,TRUE,0,0.00,0.00,,,TRUE
546055,16 Week Swimmer's Body: Swim 🏊 + Dryland Strength 🏋️ (Advanced),English,Swimming,All-round,Advanced,16,59.99,TRUE,0,0.00,0.00,,,TRUE
546057,16 Week Swimmer's Body: Swim 🏊 + Dryland Strength 🏋️ (Intermediate),English,Swimming,All-round,Intermediate,16,59.99,TRUE,0,0.00,0.00,,,TRUE
547020,Plan 12 Semanas: 5k Velocidad 🚀 (Objetivo Sub-20min - Vol. Medio 4x/semana),Spanish,Running,5 km,Intermediate,12,49.99,TRUE,0,0.00,0.00,,,TRUE
547291,Plan 12 Semanas: 5k Velocidad 🚀 (Objetivo Sub-20min - Vol. Alto 5x/semana),Spanish,Running,5 km,Intermediate,12,49.99,TRUE,0,0.00,0.00,,,TRUE
547294,Plan 12 Semanas: 5k Velocidad 🚀 (Objetivo Sub-20min - Vol. Elite 6x/semana),Spanish,Running,5 km,Advanced,12,49.99,TRUE,0,0.00,0.00,,,TRUE
554869,[Objetivo 2026] 5 km para avanzados (12 semanas + 1 semana de testeo),Spanish,Running,5 km,Advanced,13,49.99,TRUE,0,0.00,0.00,,,TRUE
554880,[Objetivo 2026] 5 km para intermedios (12 semanas + 1 semana de testeo),Spanish,Running,5 km,Intermediate,13,49.99,TRUE,0,0.00,0.00,,,TRUE
557728,[Objetivo 2026] 5 km para principiantes (12 semanas + 1 semana de testeo),Spanish,Running,5 km,Beginner,13,49.99,TRUE,0,0.00,0.00,,,TRUE
561948,13 Week HYROX Run Build: Intermediate (Crush the Run),English,Running,HYROX,Intermediate,13,49.99,TRUE,0,0.00,0.00,,,TRUE
561957,Plan 13 Semanas: Preparación HYROX Run 🏃 (Principiante),Spanish,Running,HYROX,Beginner,13,49.99,TRUE,0,0.00,0.00,,,TRUE
566190,Principiante: Plan 9 Semanas: Bloque de VO2Max ⚡ - Aumenta tu Motor (Nivel 1),Spanish,Cycling,VO2Max,Beginner,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566209,Principiante: Plan 9 Semanas: Bloque de FTP 🔥 - Sube tu Umbral (Nivel 1),Spanish,Cycling,FTP,Beginner,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566215,Principiante: Plan 9 Semanas: Velocidad y Sprint 🚀 - Potencia Explosiva (Nivel 1),Spanish,Cycling,Sprint,Beginner,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566223,Principiante: Plan 9 Semanas: Escalador Puro 🏔️ - Sube más rápido (Nivel 1),Spanish,Cycling,FTP,Beginner,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566231,Principiante: Plan 9 Semanas: Base Aeróbica 🔋 - Pre-Temporada (Nivel 1),Spanish,Cycling,FTP,Beginner,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566787,Intermedio: Plan 9 Semanas: Base Aeróbica 🔋 - Pre-Temporada (Nivel 2),Spanish,Cycling,FTP,Intermediate,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566788,Intermedio: Plan 9 Semanas: Velocidad y Sprint 🚀 - Potencia Explosiva (Nivel 2),Spanish,Cycling,Sprint,Intermediate,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566789,Intermedio: Plan 9 Semanas: Escalador Puro 🏔️ - Sube más rápido (Nivel 2),Spanish,Cycling,FTP,Intermediate,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566791,Intermedio: Plan 9 Semanas: Bloque de VO2Max ⚡ - Aumenta tu Motor (Nivel 2),Spanish,Cycling,VO2Max,Intermediate,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566792,Avanzado: Plan 9 Semanas: Base Aeróbica 🔋 - Pre-Temporada (Nivel 3),Spanish,Cycling,FTP,Advanced,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566793,Avanzado: Plan 9 Semanas: Velocidad y Sprint 🚀 - Potencia Explosiva (Nivel 3),Spanish,Cycling,Sprint,Advanced,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566794,Avanzado: Plan 9 Semanas: Escalador Puro 🏔️ - Sube más rápido (Nivel 3),Spanish,Cycling,FTP,Advanced,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566795,Avanzado: Plan 9 Semanas: Bloque de VO2Max ⚡ - Aumenta tu Motor (Nivel 3),Spanish,Cycling,VO2Max,Advanced,9,39.99,TRUE,0,0.00,0.00,,,TRUE
566796,Avanzado: Plan 9 Semanas: Bloque de FTP 🔥 - Sube tu Umbral (Nivel 3),Spanish,Cycling,FTP,Advanced,9,39.99,TRUE,0,0.00,0.00,,,TRUE
567561,Triathlon Olímpico | 19 Semanas | Avançado | Alta Performance,Portuguese,Triathlon,Olympic,Advanced,19,38.00,FALSE,0,0.00,0.00,,,TRUE
567562,20 Week Olympic Peak: Triathlon 🏊‍♂️🚴🏃 (Advanced Polarized),English,Triathlon,Olympic,Advanced,20,59.99,FALSE,0,0.00,0.00,,,TRUE
567564,Plan 20 Semanas: Triatlón Olímpico Peak 🏊🚴🏃 (Polarizado 80/20 - Avanzado),Spanish,Triathlon,Olympic,Advanced,20,59.99,FALSE,0,0.00,0.00,,,TRUE
597513,Barcelona Marathon 2026: 18 weeks Advanced - 110-135 km weekly - Start Nov 10,English,Running,42 km,Advanced,18,59.99,FALSE,0,0.00,0.00,,,TRUE
597514,Barcelona Marathon 2026: 18 weeks Intermediate - 90-110 km weekly - Start Nov 10,English,Running,42 km,Intermediate,18,59.99,FALSE,0,0.00,0.00,,,TRUE
597515,Barcelona Marathon 2026: 18 weeks Beginner Prep - Start Nov 10,English,Running,42 km,Beginner,18,59.99,FALSE,0,0.00,0.00,,,TRUE
597519,Maratona de Barcelona 2026 - 18 semanas - Até 90 km por semana - Início até 10 de novembro,Portuguese,Running,42 km,Beginner,18,72.00,FALSE,0,0.00,0.00,,,TRUE
597521,Maratona de Barcelona 2026 - 18 semanas - Entre 110 e 135 km por semana - Início até 10 de novembro,Portuguese,Running,42 km,Advanced,18,72.00,FALSE,0,0.00,0.00,,,TRUE
597524,Maratona de Barcelona 2026 - 18 semanas - Entre 90 e 110 km por semana - Início até 11 de novembro,Portuguese,Running,42 km,Intermediate,18,72.00,FALSE,0,0.00,0.00,,,TRUE
602951,8 Week Time-Crunched Weight Loss: Indoor Cycle 🚴 + Home Strength 🏠 (No Gym),English,Cycling,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
602954,4 Week Weight Loss Kickstart: Ride 🚴 + Home Strength 🏠 (No Gym),English,Cycling,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
602958,8 Week Time-Crunched Weight Loss: Ride 🚴 + Full Gym Lifting 🏋️ - Body recomposition,English,Cycling,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
602964,4 Week Weight Loss Kickstart: Ride 🚴 + Full Gym Lifting 🏋️,English,Cycling,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
602977,8 Week Weight Loss: 4 Rides 🚴 + 2 Home Lifts 🏠 (No Gym),English,Cycling,Weight Loss,Intermediate,8,44.99,TRUE,0,0.00,0.00,,,TRUE
603038,4 Week Weight Loss Kickstart: Run 🏃 + Home Strength 🏠 (No Gym),English,Running,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
603040,8 Week Time-Crunched Weight Loss: Run 🏃 + Full Gym,English,Running,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
603217,8 Week Weight Loss FAT-MAX progression: 4 Runs 🏃 + 2 Home Strength 🏠 (No Gym),English,Running,Weight Loss,Beginner,8,44.99,TRUE,0,0.00,0.00,,,TRUE
603253,8 Week High-Volume Weight Loss: 5 Runs 🏃 + 2 Gym Lifts 🏋️ (Body Recomposition),English,Running,Weight Loss,Beginner,8,49.99,TRUE,0,0.00,0.00,,,TRUE
603283,4 Week Low-Impact Kickstart: Swim 🏊 + Home Strength 🏠 (No Gym),English,Swimming,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
603400,8 Week Triathlon Weight Loss: Swim/Bike/Run + Home Strength 🏠 (No Gym),English,Triathlon,Weight Loss,Beginner,8,49.99,TRUE,0,0.00,0.00,,,TRUE
603504,4 Week Triathlon Weight Loss Kickstart: Swim/Bike/Run + Home Strength 🏠,English,Triathlon,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
603517,"16 Week Gran Fondo Weight Loss: ""Climb Faster"" Prep 🚴 + Home Strength 🏠 (No Gym)",English,Cycling,Weight Loss,Intermediate,16,59.99,TRUE,0,0.00,0.00,,,TRUE
603523,"16 Week Gran Fondo Weight Loss: ""Climb Faster"" Prep 🚴 + Full Gym Periodized Strength 🏋️",English,Cycling,Weight Loss,Intermediate,16,59.99,TRUE,0,0.00,0.00,,,TRUE
604334,12 Week Marathon: Run 🏃 + Gym Lifting 🏋️ (Beginner 55 to 88 km / week),English,Running,42 km,Beginner,12,49.99,TRUE,0,0.00,0.00,,,TRUE
604335,12 Week Marathon Build: Run 🏃 + Gym Lifting 🏋️ (Intermediate 90-110km),English,Running,42 km,Intermediate,12,49.99,TRUE,0,0.00,0.00,,,TRUE
604336,12 Week Marathon Peak: Run 🏃 + Gym Lifting 🏋️ (Advanced 110km+),English,Running,42 km,Advanced,12,49.99,TRUE,0,0.00,0.00,,,TRUE
604337,18 Week Marathon Base: Run 🏃 + Gym Lifting 🏋️ (Beginner <90km),English,Running,42 km,Beginner,18,59.99,TRUE,0,0.00,0.00,,,TRUE
604339,18 Week Marathon Build: Run 🏃 + Gym Lifting 🏋️ (Intermediate 90-110km),English,Running,42 km,Intermediate,18,59.99,TRUE,0,0.00,0.00,,,TRUE
604340,18 Week Marathon Peak: Run 🏃 + Gym Lifting 🏋️ (Advanced 110km+),English,Running,42 km,Advanced,18,59.99,TRUE,0,0.00,0.00,,,TRUE
604546,Corrida & Emagrecimento | 8 Semanas | Express | Força em Casa 🏋️🏠 (Sem Equipamento) ,Portuguese,Running,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604548,Desafio 4 Semanas: Corrida | Perda de Peso | Força em Casa 🏋️🏠 (Sem Equipamento) ,Portuguese,Running,Weight Loss,Beginner,4,19.99,FALSE,0,0.00,0.00,,,TRUE
604550,Corrida & Emagrecimento | 8 Semanas | Com Academia 🏋️ | Express,Portuguese,Running,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604555,Desafio 4 Semanas: Corrida | Perda de Peso | Força em Academia 🏋️ ,Portuguese,Running,Weight Loss,Beginner,4,19.99,FALSE,0,0.00,0.00,,,TRUE
604571,Corrida: Queima de Gordura (Fat-Max) | 8 Semanas | Com Academia 🏋️,Portuguese,Running,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604762,Ciclismo & Emagrecimento | 8 Semanas | Força em Casa 🏋️🏠 (Sem Equipamento) ,Portuguese,Cycling,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604765,Ciclismo & Emagrecimento | 8 Semanas | Força - Com Academia 🏋️ | Definição,Portuguese,Cycling,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604810,Desafio 4 Semanas: Ciclismo | Perda de Peso | Força em Casa 🏋️🏠 (Sem Equipamento) ,Portuguese,Cycling,Weight Loss,Beginner,4,19.99,FALSE,0,0.00,0.00,,,TRUE
604812,Desafio 4 Semanas: Ciclismo | Perda de Peso | Força - Com Academia 🏋️ | Definição,Portuguese,Cycling,Weight Loss,Beginner,4,19.99,FALSE,0,0.00,0.00,,,TRUE
604816,[Objetivo 2026] Ciclismo: Emagrecimento & Watts/kg | 8 Semanas | Força em Casa 🏋️🏠,Portuguese,Cycling,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604820,[Objetivo 2026] Ciclismo: Emagrecimento & Watts/kg | 8 Semanas | Força - Com Academia 🏋️,Portuguese,Cycling,Weight Loss,Beginner,8,29.99,FALSE,0,0.00,0.00,,,TRUE
604934,[Objetivo 2026] Emagrecimento & Base: Corrida 🏃 + Ciclismo 🚴 + Força em casa 🏋️🏠,Portuguese,Duathlon,Weight Loss,Beginner,12,39.99,FALSE,0,0.00,0.00,,,TRUE
604937,[Objetivo 2026] Emagrecimento & Base: Corrida 🏃 + Ciclismo 🚴 + Força em Academia 🏋️,Portuguese,Duathlon,Weight Loss,Beginner,12,39.99,FALSE,0,0.00,0.00,,,TRUE
604939,[Objetivo 2026] Corrida 🏃 + Ciclismo 🚴 + Força em casa 🏋️🏠 : Volume & Resistência,Portuguese,Duathlon,Weight Loss,Intermediate,12,39.99,FALSE,0,0.00,0.00,,,TRUE
604998,[Objetivo 2026] Corrida 🏃 + Ciclismo 🚴 + Força em Academia 🏋️ : Volume & Resistência,Portuguese,Duathlon,Weight Loss,Intermediate,12,39.99,FALSE,0,0.00,0.00,,,TRUE
605018,[Objetivo 2026] Plan para bajar de peso: Ciclismo 🚴 + Fuerza en Casa 🏠 (Sin equipamiento),Spanish,Cycling,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
605020,[Objetivo 2026] Inicia la pérdida de peso: Ciclismo 🚴 + Fuerza en Casa 🏠 (Sin equipamiento),Spanish,Cycling,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
605024,[Objetivo 2026] Inicia la pérdida de peso: Ciclismo 🚴 + Fuerza en Gimnasio 🏋️,Spanish,Cycling,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
606085,[Objetivo 2026] Inicia la pérdida de peso: Running 🏃 + Fuerza en Casa 🏠 (Sin equipamiento),Spanish,Running,Weight Loss,Beginner,4,19.99,TRUE,0,0.00,0.00,,,TRUE
606087,[Objetivo 2026] Plan para bajar de peso: Running 🏃 + Fuerza en Gimnasio 🏋️,Spanish,Running,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
606092,[Objetivo 2026] Plan para bajar de peso (bajo impacto): Natación 🏊 + Fuerza en Casa 🏋️🏠,Spanish,Swimming,Weight Loss,Beginner,8,39.99,TRUE,0,0.00,0.00,,,TRUE
606569,[Objetivo 2026] Baja de peso con Triatlón 🏊 / 🚴 / 🏃 + Fuerza en Casa 🏋️🏠,Spanish,Triathlon,Weight Loss,Beginner,12,49.99,TRUE,0,0.00,0.00,,,TRUE
606570,[Objetivo 2026] Baja de peso con Triatlón 🏊 / 🚴 / 🏃 + Fuerza en Gimnasio 🏋️,Spanish,Triathlon,Weight Loss,Beginner,12,49.99,TRUE,0,0.00,0.00,,,TRUE
612081,16 Semanas HYROX Full Prep: Principiante (Tu Primera Meta) (🏃 Running + 🏋️‍♂️ Fuerza Progresiva),Spanish,Running,HYROX,Beginner,16,59.99,TRUE,0,0.00,0.00,,,TRUE
612149,13 Semanas HYROX Foco em Corrida: Iniciante (Base e Resistência) 🏃,Portuguese,Running,HYROX,Beginner,13,49.99,FALSE,0,0.00,0.00,,,TRUE
612168,13 Semanas HYROX Foco em Corrida: Intermediário (Ritmo de Prova) 🏃,Portuguese,Running,HYROX,Intermediate,13,49.99,FALSE,0,0.00,0.00,,,TRUE
612178,13 Semanas HYROX Foco em Corrida: Avançado (Velocidade e Limiar) 🏃,Portuguese,Running,HYROX,Advanced,13,49.99,FALSE,0,0.00,0.00,,,TRUE
612551,Plan 12 Semanas: Maratón Base (Carrera 🏃 + Gym 🏋️) - Volumen principiante (55 a 90km),Spanish,Running,42 km,Beginner,12,49.99,TRUE,0,0.00,0.00,,,TRUE
612554,Plan 12 Semanas: Maratón Build (Carrera 🏃 + Gym 🏋️) - Volumen intermedio (90-110km),Spanish,Running,42 km,Intermediate,12,49.99,TRUE,0,0.00,0.00,,,TRUE
612555,Plan 12 Semanas: Maratón Peak (Carrera 🏃 + Gym 🏋️) - Volumen avanzado (>110km),Spanish,Running,42 km,Advanced,12,49.99,TRUE,0,0.00,0.00,,,TRUE
612559,Plan 18 Semanas: Maratón Base (Carrera 🏃 + Gym 🏋️) - Volumen principiante (55 a 90km),Spanish,Running,42 km,Beginner,18,59.99,TRUE,0,0.00,0.00,,,TRUE
612560,Plan 18 Semanas: Maratón Build (Carrera 🏃 + Gym 🏋️) - Volumen intermedio (90-110km),Spanish,Running,42 km,Intermediate,18,59.99,TRUE,0,0.00,0.00,,,TRUE
612561,Plan 18 Semanas: Maratón Peak (Carrera 🏃 + Gym 🏋️) - Volumen avanzado (>110km),Spanish,Running,42 km,Advanced,18,64.00,TRUE,0,0.00,0.00,,,TRUE
612568,🇺🇸 Maratón de Boston 🦄 2026 - Running 🏃 + Rutina de Gym 🏋️ - Volumen 55-90 km,Spanish,Running,42 km,Beginner,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612570,🇺🇸 Maratón de Boston 🦄 2026 - Running 🏃 + Rutina de Gym 🏋️ - Intermedio 90-110km,Spanish,Running,42 km,Intermediate,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612571,🇺🇸 Maratón de Boston 🦄 2026 - Running 🏃 + Rutina de Gym 🏋️ - Avanzado >110km/sem,Spanish,Running,42 km,Advanced,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612572,🇬🇧 Maratón de Londres 2026 - Running 🏃 + Rutina de Gym 🏋️ - Volumen 55-90 km,Spanish,Running,42 km,Beginner,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612573,🇬🇧 Maratón de Londres 2026 - Running 🏃 + Rutina de Gym 🏋️ - Intermedio 90-110km,Spanish,Running,42 km,Intermediate,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612574,🇬🇧 Maratón de Londres 2026 - Running 🏃 + Rutina de Gym 🏋️ - Avanzado >110km/sem,Spanish,Running,42 km,Advanced,12,49.99,FALSE,0,0.00,0.00,,,TRUE
612577,🇺🇸 Maratona de Boston 🦄 2026 - Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,12,29.99,FALSE,0,0.00,0.00,,,TRUE
612581,🇬🇧 Maratona de Londres 2026 - Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,12,29.99,FALSE,0,0.00,0.00,,,TRUE
612582,Plano 18 Semanas: Base Maratona (Corrida 🏃 + Gym 🏋️) - Volume 55 a 90km / semana,Portuguese,Running,42 km,Beginner,18,39.99,TRUE,0,0.00,0.00,,,TRUE
612820,🇬🇧 Maratona de Londres 2026 - Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,18,39.99,FALSE,0,0.00,0.00,,,TRUE
612829,🇨🇱 Maratona de Santiago 2026 - 🇧🇷 Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,18,39.99,FALSE,0,0.00,0.00,,,TRUE
612836,🇵🇪 Maratona de Lima 2026 - 🇧🇷 Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,18,39.99,FALSE,0,0.00,0.00,,,TRUE
612838,🇧🇷 Maratona de Rio 2026 - Corrida 🏃 + Rotina de Gym 🏋️ - Volume 55-90 km,Portuguese,Running,42 km,Beginner,18,39.99,FALSE,0,0.00,0.00,,,TRUE
612970,🇨🇱 Maratón de Santiago 2026 - Running 🏃 + Rutina de Gym 🏋️ - 18 semanas - Volumen 55-90 km,Spanish,Running,42 km,Beginner,18,59.99,FALSE,0,0.00,0.00,,,TRUE
612974,🇵🇪 Maratón de Lima 2026 - Running 🏃 + Rutina de Gym 🏋️ - 18 semanas - Volumen 55-90 km,Spanish,Running,42 km,Beginner,18,59.99,FALSE,0,0.00,0.00,,,TRUE
612978,🇧🇷 Maratón de Río de Janeiro 2026 - Running 🏃 + Rutina de Gym 🏋️ - 18 semanas - Volumen 55-90 km,Spanish,Running,42 km,Beginner,18,59.99,FALSE,0,0.00,0.00,,,TRUE
